Observed GDP growth,Observed Inflation,Observed Gini index,Predicted GDP growth,Predicted Inflation,Predicted Gini index
0.2024393611413101,-1.303588717536631,-0.9926788876279976,0.19997905,-1.3071241,-0.99712217
0.5786584910264272,-0.3485836582951384,0.6096629628440963,0.56212276,-0.3555172,0.6173626
0.9797529926203732,0.5567370804615919,-0.0650072899862589,0.98599267,0.5247695,-0.0602917
0.2568046161466148,1.0172660559363758,1.6638352328915254,0.24549955,1.0211769,1.6623594
-0.6463810425440487,0.1358291421737789,-0.9083451060242022,-0.6465277,0.13875335,-0.9083971
0.3094723832560785,-0.0518429599688844,0.9048311984573746,0.32326233,-0.045558866,0.9013869
0.5830634787096943,0.3489756529280555,-0.5288430888071284,0.58736414,0.34472093,-0.52835906
-2.081030763738692,0.0091132705609736,-0.9505119968261,-2.0655482,0.027434625,-0.94793195
0.7295589439744146,-0.8762567137464611,1.916836577702909,0.73014826,-0.8638632,1.9041318
0.2568046161466148,1.0172660559363758,1.6638352328915254,0.24549955,1.0211769,1.6623594
0.9424333069675356,1.7336297650420915,-0.5288430888071284,0.93254745,1.7292477,-0.5291495
-0.1443179207895172,0.1793802176413217,-0.3180086347976425,-0.14649166,0.17086357,-0.3192622
0.2024393611413101,-1.303588717536631,-0.9926788876279976,0.19997905,-1.3071241,-0.99712217
-0.3325285307608697,0.3067432080459878,1.7903359052972156,-0.31986403,0.28805104,1.7888166
-0.1443179207895172,0.1793802176413217,-0.3180086347976425,-0.14649166,0.17086357,-0.3192622
-1.9857334464928411,-0.484893412407306,-2.215518720883015,-1.9874887,-0.48141688,-2.2077088
-1.9857334464928411,-0.484893412407306,-2.215518720883015,-1.9874887,-0.48141688,-2.2077088
0.239573742207419,-0.018715816854753,-0.6131768704109208,0.21478295,-0.009427442,-0.606801
-1.985435199804674,0.2518669137017295,-0.3180086347976425,-1.9666638,0.24097404,-0.3205434
-0.1930318102188625,-1.378780271126029,-0.1071741807881566,-0.20371293,-1.3921629,-0.118271306
0.2024393611413101,-1.303588717536631,-0.9926788876279976,0.19997905,-1.3071241,-0.99712217
0.2024393611413101,-1.303588717536631,-0.9926788876279976,0.19997905,-1.3071241,-0.99712217
0.7295589439744146,-0.8762567137464611,1.916836577702909,0.73014826,-0.8638632,1.9041318
0.5830634787096943,0.3489756529280555,-0.5288430888071284,0.58736414,0.34472093,-0.52835906
1.2156077646761765,0.0930767600510916,0.9891649800611702,1.2115116,0.105534166,0.9937945
-1.985435199804674,0.2518669137017295,-0.3180086347976425,-1.9666638,0.24097404,-0.3205434
-0.4207629164363726,2.95634767709298,1.4530007788820396,-0.4075335,2.9263716,1.4648877
-0.4207629164363726,2.95634767709298,1.4530007788820396,-0.4075335,2.9263716,1.4648877
1.8420303208297435,0.396288852094476,-0.3601755255995402,1.8398474,0.38816944,-0.3531251
1.2156077646761765,0.0930767600510916,0.9891649800611702,1.2115116,0.105534166,0.9937945
-1.9857334464928411,-0.484893412407306,-2.215518720883015,-1.9874887,-0.48141688,-2.2077088
0.2024393611413101,-1.303588717536631,-0.9926788876279976,0.19997905,-1.3071241,-0.99712217
-2.081030763738692,0.0091132705609736,-0.9505119968261,-2.0655482,0.027434625,-0.94793195
1.8420303208297435,0.396288852094476,-0.3601755255995402,1.8398474,0.38816944,-0.3531251
-0.6463810425440487,0.1358291421737789,-0.9083451060242022,-0.6465277,0.13875335,-0.9083971
-1.985435199804674,0.2518669137017295,-0.3180086347976425,-1.9666638,0.24097404,-0.3205434
-2.081030763738692,0.0091132705609736,-0.9505119968261,-2.0655482,0.027434625,-0.94793195
-0.3924403201656704,-1.5004103977846484,-0.2758417439957447,-0.38660002,-1.4749736,-0.2758604
0.9797529926203732,0.5567370804615919,-0.0650072899862589,0.98599267,0.5247695,-0.0602917
-1.9857334464928411,-0.484893412407306,-2.215518720883015,0.49305618,-0.5031296,0.11891773
0.2026273363964781,0.3329919193191797,-0.9083451060242022,0.20251518,0.33323088,-0.9115687
